origem,destino,tipo,evidencia,status
EF08GE19,EF08GE20,relacionada_visao_geral,EF08GE19 + EF08GE20,confirmada na planilha
EF09HI01,EF09HI02,relacionada_visao_geral,EF09HI01 + EF09HI02,confirmada na planilha
EF09HI10,EF09HI11,relacionada_visao_geral,EF09HI10 + EF09HI11,confirmada na planilha
EF09HI10,EF09HI12,relacionada_visao_geral,EF09HI10 + EF09HI12,confirmada na planilha
EF09HI10,EF09HI13,relacionada_visao_geral,EF09HI10 + EF09HI13,confirmada na planilha
EF09HI19,EF09HI20,relacionada_visao_geral,EF09HI19 + EF09HI20,confirmada na planilha
EF09HI14,EF09HI31,relacionada_visao_geral,EF09HI14 + EF09HI31,confirmada na planilha
EF09HI14,EF09GE08,relacionada_visao_geral,EF09HI14 + EF09GE08,confirmada na planilha
EF09HI08,EF09HI09,relacionada_visao_geral,EF09HI08 + EF09HI09,confirmada na planilha
EF09HI08,EF09HI26,relacionada_visao_geral,EF09HI08 + EF09HI26,confirmada na planilha
EF09HI08,EF09HI36,relacionada_visao_geral,EF09HI08 + EF09HI36,confirmada na planilha
EF09HI08,EF09GE08,relacionada_visao_geral,EF09HI08 + EF09GE08,confirmada na planilha
EF09GE06,EF09GE01,relacionada_visao_geral,EF09GE06 + EF09GE01,confirmada na planilha
EF09GE06,EF09GE15,relacionada_visao_geral,EF09GE06 + EF09GE15,confirmada na planilha
EF09GE05,EF09GE12,relacionada_visao_geral,EF09GE05 + EF09GE12,confirmada na planilha
EF09GE05,EF09GE13,relacionada_visao_geral,EF09GE05 + EF09GE13,confirmada na planilha
EF09GE05,EF09GE14,relacionada_visao_geral,EF09GE05 + EF09GE14,confirmada na planilha
EF09GE02,EF09GE11,relacionada_visao_geral,EF09GE02 + EF09GE11,confirmada na planilha
EF09GE02,EF09GE14,relacionada_visao_geral,EF09GE02 + EF09GE14,confirmada na planilha
EF09GE17,EF09GE04,relacionada_visao_geral,EF09GE17 + EF09GE04,confirmada na planilha
EF09GE17,EF09GE07,relacionada_visao_geral,EF09GE17 + EF09GE07,confirmada na planilha
EF09GE17,EF09GE15,relacionada_visao_geral,EF09GE17 + EF09GE15,confirmada na planilha
EF09GE17,EF09GE16,relacionada_visao_geral,EF09GE17 + EF09GE16,confirmada na planilha
EF09GE09,EF09GE10,relacionada_visao_geral,EF09GE09 + EF09GE10,confirmada na planilha
EF09GE09,EF09GE15,relacionada_visao_geral,EF09GE09 + EF09GE15,confirmada na planilha
EF09GE08,EF09GE01,relacionada_visao_geral,EF09GE08 + EF09GE01,confirmada na planilha
EF09GE08,EF09GE03,relacionada_visao_geral,EF09GE08 + EF09GE03,confirmada na planilha
EF09GE08,EF09GE14,relacionada_visao_geral,EF09GE08 + EF09GE14,confirmada na planilha
EF09GE08,EF09HI08,relacionada_visao_geral,EF09GE08 + EF09HI08,confirmada na planilha
EF09GE08,EF09HI14,relacionada_visao_geral,EF09GE08 + EF09HI14,confirmada na planilha
EF09GE14,EF09GE02,relacionada_visao_geral,EF09GE14 + EF09GE02,confirmada na planilha
EF09GE14,EF09GE05,relacionada_visao_geral,EF09GE14 + EF09GE05,confirmada na planilha
EF09GE14,EF09GE08,relacionada_visao_geral,EF09GE14 + EF09GE08,confirmada na planilha
EF09GE14,EF09GE09,relacionada_visao_geral,EF09GE14 + EF09GE09,confirmada na planilha
EF09GE15,EF09GE06,relacionada_visao_geral,EF09GE15 + EF09GE06,confirmada na planilha
EF09GE15,EF09GE09,relacionada_visao_geral,EF09GE15 + EF09GE09,confirmada na planilha
EF09GE15,EF09GE17,relacionada_visao_geral,EF09GE15 + EF09GE17,confirmada na planilha
EF06HI01,EF07HI01,relacionada_visao_geral,EF06HI01 + EF07HI01,confirmada na planilha
EF06HI01,EF08HI01,relacionada_visao_geral,EF06HI01 + EF08HI01,confirmada na planilha
EF06HI01,EF09HI01,relacionada_visao_geral,EF06HI01 + EF09HI01,confirmada na planilha
EF06HI02,EF07HI02,relacionada_visao_geral,EF06HI02 + EF07HI02,confirmada na planilha
EF06HI02,EF08HI04,relacionada_visao_geral,EF06HI02 + EF08HI04,confirmada na planilha
EF06HI02,EF09HI06,relacionada_visao_geral,EF06HI02 + EF09HI06,confirmada na planilha
EF06HI04,EF07HI03,relacionada_visao_geral,EF06HI04 + EF07HI03,confirmada na planilha
EF06HI04,EF08HI06,relacionada_visao_geral,EF06HI04 + EF08HI06,confirmada na planilha
EF06HI04,EF09HI10,relacionada_visao_geral,EF06HI04 + EF09HI10,confirmada na planilha
EF06HI09,EF07HI13,relacionada_visao_geral,EF06HI09 + EF07HI13,confirmada na planilha
EF06HI09,EF08HI12,relacionada_visao_geral,EF06HI09 + EF08HI12,confirmada na planilha
EF06HI09,EF09HI19,relacionada_visao_geral,EF06HI09 + EF09HI19,confirmada na planilha
EF06HI14,EF07HI15,relacionada_visao_geral,EF06HI14 + EF07HI15,confirmada na planilha
EF06HI14,EF08HI15,relacionada_visao_geral,EF06HI14 + EF08HI15,confirmada na planilha
EF06HI14,EF09HI14,relacionada_visao_geral,EF06HI14 + EF09HI14,confirmada na planilha
EF06GE11,EF07GE02,relacionada_visao_geral,EF06GE11 + EF07GE02,confirmada na planilha
EF06GE11,EF08GE05,relacionada_visao_geral,EF06GE11 + EF08GE05,confirmada na planilha
EF06GE11,EF09GE06,relacionada_visao_geral,EF06GE11 + EF09GE06,confirmada na planilha
EF06GE12,EF07GE04,relacionada_visao_geral,EF06GE12 + EF07GE04,confirmada na planilha
EF06GE12,EF08GE08,relacionada_visao_geral,EF06GE12 + EF08GE08,confirmada na planilha
EF06GE12,EF09GE05,relacionada_visao_geral,EF06GE12 + EF09GE05,confirmada na planilha
EF06GE06,EF07GE11,relacionada_visao_geral,EF06GE06 + EF07GE11,confirmada na planilha
EF06GE06,EF08GE06,relacionada_visao_geral,EF06GE06 + EF08GE06,confirmada na planilha
EF06GE06,EF09GE02,relacionada_visao_geral,EF06GE06 + EF09GE02,confirmada na planilha
EF06GE07,EF07GE06,relacionada_visao_geral,EF06GE07 + EF07GE06,confirmada na planilha
EF06GE07,EF08GE23,relacionada_visao_geral,EF06GE07 + EF08GE23,confirmada na planilha
EF06GE07,EF09GE17,relacionada_visao_geral,EF06GE07 + EF09GE17,confirmada na planilha
EF06GE08,EF07GE09,relacionada_visao_geral,EF06GE08 + EF07GE09,confirmada na planilha
EF06GE08,EF08GE18,relacionada_visao_geral,EF06GE08 + EF08GE18,confirmada na planilha
EF06GE08,EF09GE14,relacionada_visao_geral,EF06GE08 + EF09GE14,confirmada na planilha
EF06GE09,EF07GE10,relacionada_visao_geral,EF06GE09 + EF07GE10,confirmada na planilha
EF06GE09,EF08GE19,relacionada_visao_geral,EF06GE09 + EF08GE19,confirmada na planilha
EF06GE09,EF09GE15,relacionada_visao_geral,EF06GE09 + EF09GE15,confirmada na planilha
EF05HI07,EF06HI01,pre_requisito,EF06HI01,confirmada na planilha
EF06HI01,EF06GE11,relacionada,EF06HI01,confirmada na planilha
EF06HI01,EF06GE08,relacionada,EF06HI01,confirmada na planilha
EF06HI01,EF06GE11,mencao_comentario,EF06HI01,confirmada na planilha
EF06HI01,EF06GE08,mencao_comentario,EF06HI01,confirmada na planilha
EF05HI07,EF06HI02,pre_requisito,EF06HI02,confirmada na planilha
EF06HI02,EF06HI07,relacionada,EF06HI02,confirmada na planilha
EF05HI01,EF06HI04,pre_requisito,EF06HI04,confirmada na planilha
EF06HI04,EF06HI03,relacionada,EF06HI04,confirmada na planilha
EF06HI04,EF06HI06,relacionada,EF06HI04,confirmada na planilha
EF06HI04,EF06HI05,relacionada,EF06HI04,confirmada na planilha
EF06HI04,EF06GE11,relacionada,EF06HI04,confirmada na planilha
EF06HI04,EF06GE11,mencao_comentario,EF06HI04,confirmada na planilha
EF06HI09,EF06HI10,relacionada,EF06HI09,confirmada na planilha
EF06HI09,EF06HI11,relacionada,EF06HI09,confirmada na planilha
EF06HI09,EF06HI13,relacionada,EF06HI09,confirmada na planilha
EF06HI09,EF06GE07,relacionada,EF06HI09,confirmada na planilha
EF06HI09,EF06GE07,mencao_comentario,EF06HI09,confirmada na planilha
EF05HI01,EF06HI14,pre_requisito,EF06HI14,confirmada na planilha
EF05HI04,EF06HI14,pre_requisito,EF06HI14,confirmada na planilha
EF06HI14,EF06HI12,relacionada,EF06HI14,confirmada na planilha
EF06HI14,EF06HI16,relacionada,EF06HI14,confirmada na planilha
EF06HI14,EF06HI18,relacionada,EF06HI14,confirmada na planilha
EF06HI14,EF06HI19,relacionada,EF06HI14,confirmada na planilha
EF06HI14,EF05HI04,mencao_comentario,EF06HI14,confirmada na planilha
EF06GE11,EF06GE01,relacionada,EF06GE11,confirmada na planilha
EF06GE11,EF06GE02,relacionada,EF06GE11,confirmada na planilha
EF06GE11,EF06GE03,relacionada,EF06GE11,confirmada na planilha
EF06GE11,EF06GE05,relacionada,EF06GE11,confirmada na planilha
EF06GE11,EF06GE10,relacionada,EF06GE11,confirmada na planilha
EF06GE11,EF06GE13,relacionada,EF06GE11,confirmada na planilha
EF06GE11,EF06GE08,relacionada,EF06GE11,confirmada na planilha
EF06GE11,EF06GE09,relacionada,EF06GE11,confirmada na planilha
EF06GE11,EF06HI01,relacionada,EF06GE11,confirmada na planilha
EF06GE11,EF06HI04,relacionada,EF06GE11,confirmada na planilha
EF06GE11,EF06HI01,mencao_comentario,EF06GE11,confirmada na planilha
EF06GE11,EF06HI04,mencao_comentario,EF06GE11,confirmada na planilha
EF06GE12,EF06GE04,relacionada,EF06GE12,confirmada na planilha
EF06GE12,EF06GE10,relacionada,EF06GE12,confirmada na planilha
EF06GE12,EF06GE09,relacionada,EF06GE12,confirmada na planilha
EF06GE06,EF06GE02,relacionada,EF06GE06,confirmada na planilha
EF06GE06,EF06GE08,relacionada,EF06GE06,confirmada na planilha
EF06GE06,EF06GE09,relacionada,EF06GE06,confirmada na planilha
EF05GE03,EF06GE07,pre_requisito,EF06GE07,confirmada na planilha
EF06GE07,EF06GE08,relacionada,EF06GE07,confirmada na planilha
EF06GE07,EF06GE09,relacionada,EF06GE07,confirmada na planilha
EF06GE07,EF06HI09,relacionada,EF06GE07,confirmada na planilha
EF06GE07,EF06HI09,mencao_comentario,EF06GE07,confirmada na planilha
EF05MA12,EF06GE08,pre_requisito,EF06GE08,confirmada na planilha
EF05GE09,EF06GE08,pre_requisito,EF06GE08,confirmada na planilha
EF06GE08,EF06GE06,relacionada,EF06GE08,confirmada na planilha
EF06GE08,EF06GE07,relacionada,EF06GE08,confirmada na planilha
EF06GE08,EF06GE11,relacionada,EF06GE08,confirmada na planilha
EF06GE08,EF06HI01,relacionada,EF06GE08,confirmada na planilha
EF06GE08,EF06HI01,mencao_comentario,EF06GE08,confirmada na planilha
EF05GE08,EF06GE09,pre_requisito,EF06GE09,confirmada na planilha
EF05GE09,EF06GE09,pre_requisito,EF06GE09,confirmada na planilha
EF06GE09,EF06GE11,relacionada,EF06GE09,confirmada na planilha
EF06GE09,EF06GE12,relacionada,EF06GE09,confirmada na planilha
EF06HI01,EF07HI01,pre_requisito,EF07HI01,confirmada na planilha
EF06HI14,EF07HI01,pre_requisito,EF07HI01,confirmada na planilha
EF07HI01,EF07HI07,relacionada,EF07HI01,confirmada na planilha
EF07HI01,EF07HI04,relacionada,EF07HI01,confirmada na planilha
EF07HI01,EF07HI05,relacionada,EF07HI01,confirmada na planilha
EF06HI14,EF07HI02,pre_requisito,EF07HI02,confirmada na planilha
EF07HI01,EF07HI02,pre_requisito,EF07HI02,confirmada na planilha
EF07HI02,EF07HI06,relacionada,EF07HI02,confirmada na planilha
EF07HI02,EF07GE09,relacionada,EF07HI02,confirmada na planilha
EF07HI02,EF07GE09,mencao_comentario,EF07HI02,confirmada na planilha
EF06HI14,EF07HI03,pre_requisito,EF07HI03,confirmada na planilha
EF07HI03,EF07HI08,relacionada,EF07HI03,confirmada na planilha
EF07HI03,EF07HI09,relacionada,EF07HI03,confirmada na planilha
EF07HI03,EF07GE04,relacionada,EF07HI03,confirmada na planilha
EF07HI03,EF07GE04,mencao_comentario,EF07HI03,confirmada na planilha
EF07HI01,EF07HI13,pre_requisito,EF07HI13,confirmada na planilha
EF07HI02,EF07HI13,pre_requisito,EF07HI13,confirmada na planilha
EF07HI13,EF07HI14,relacionada,EF07HI13,confirmada na planilha
EF06HI14,EF07HI15,pre_requisito,EF07HI15,confirmada na planilha
EF07HI15,EF07HI16,relacionada,EF07HI15,confirmada na planilha
EF07HI15,EF07GE04,relacionada,EF07HI15,confirmada na planilha
EF07HI15,EF07GE09,relacionada,EF07HI15,confirmada na planilha
EF07HI15,EF07GE04,mencao_comentario,EF07HI15,confirmada na planilha
EF07HI15,EF07GE09,mencao_comentario,EF07HI15,confirmada na planilha
EF07HI01,EF07HI17,pre_requisito,EF07HI17,confirmada na planilha
EF07HI04,EF07HI17,pre_requisito,EF07HI17,confirmada na planilha
EF07HI05,EF07HI17,pre_requisito,EF07HI17,confirmada na planilha
EF06GE02,EF07GE02,pre_requisito,EF07GE02,confirmada na planilha
EF07GE02,EF07GE05,relacionada,EF07GE02,confirmada na planilha
EF07GE02,EF07GE09,relacionada,EF07GE02,confirmada na planilha
EF06GE02,EF07GE04,pre_requisito,EF07GE04,confirmada na planilha
EF07GE02,EF07GE04,pre_requisito,EF07GE04,confirmada na planilha
EF07GE04,EF07GE03,relacionada,EF07GE04,confirmada na planilha
EF07GE04,EF07GE09,relacionada,EF07GE04,confirmada na planilha
EF07GE04,EF07GE10,relacionada,EF07GE04,confirmada na planilha
EF07GE04,EF07HI03,relacionada,EF07GE04,confirmada na planilha
EF07GE04,EF07HI15,relacionada,EF07GE04,confirmada na planilha
EF07GE04,EF07HI15,mencao_comentario,EF07GE04,confirmada na planilha
EF07GE04,EF07HI03,mencao_comentario,EF07GE04,confirmada na planilha
EF06GE03,EF07GE11,pre_requisito,EF07GE11,confirmada na planilha
EF06GE04,EF07GE11,pre_requisito,EF07GE11,confirmada na planilha
EF06GE11,EF07GE11,pre_requisito,EF07GE11,confirmada na planilha
EF06GE12,EF07GE11,pre_requisito,EF07GE11,confirmada na planilha
EF07GE11,EF07GE01,relacionada,EF07GE11,confirmada na planilha
EF07GE11,EF07GE12,relacionada,EF07GE11,confirmada na planilha
EF07GE11,EF07GE09,relacionada,EF07GE11,confirmada na planilha
EF07GE11,EF07CI07,mencao_comentario,EF07GE11,confirmada na planilha
EF06GE06,EF07GE06,pre_requisito,EF07GE06,confirmada na planilha
EF07GE06,EF07GE07,relacionada,EF07GE06,confirmada na planilha
EF07GE06,EF07GE08,relacionada,EF07GE06,confirmada na planilha
EF07GE06,EF07GE09,relacionada,EF07GE06,confirmada na planilha
EF07GE06,EF07GE10,relacionada,EF07GE06,confirmada na planilha
EF06GE08,EF07GE09,pre_requisito,EF07GE09,confirmada na planilha
EF06GE09,EF07GE09,pre_requisito,EF07GE09,confirmada na planilha
EF07GE09,EF07GE02,relacionada,EF07GE09,confirmada na planilha
EF07GE09,EF07GE04,relacionada,EF07GE09,confirmada na planilha
EF07GE09,EF07GE06,relacionada,EF07GE09,confirmada na planilha
EF07GE09,EF07HI02,relacionada,EF07GE09,confirmada na planilha
EF07GE09,EF07HI15,relacionada,EF07GE09,confirmada na planilha
EF07GE09,EF07GE12,relacionada,EF07GE09,confirmada na planilha
EF07GE09,EF07HI02,mencao_comentario,EF07GE09,confirmada na planilha
EF07GE09,EF07HI15,mencao_comentario,EF07GE09,confirmada na planilha
EF06GE08,EF07GE10,pre_requisito,EF07GE10,confirmada na planilha
EF06GE09,EF07GE10,pre_requisito,EF07GE10,confirmada na planilha
EF07GE10,EF07GE04,relacionada,EF07GE10,confirmada na planilha
EF07GE10,EF07GE06,relacionada,EF07GE10,confirmada na planilha
EF07GE10,EF07MA36,mencao_comentario,EF07GE10,confirmada na planilha
EF07HI17,EF08HI01,pre_requisito,EF08HI01,confirmada na planilha
EF08HI01,EF08HI03,relacionada,EF08HI01,confirmada na planilha
EF08HI01,EF08GE13,relacionada,EF08HI01,confirmada na planilha
EF08HI01,EF08GE13,mencao_comentario,EF08HI01,confirmada na planilha
EF08HI01,EF08HI04,pre_requisito,EF08HI04,confirmada na planilha
EF08HI04,EF08HI01,relacionada,EF08HI04,confirmada na planilha
EF08HI04,EF08HI05,relacionada,EF08HI04,confirmada na planilha
EF08HI04,EF08HI13,relacionada,EF08HI04,confirmada na planilha
EF07HI01,EF08HI06,pre_requisito,EF08HI06,confirmada na planilha
EF08HI06,EF08GE05,relacionada,EF08HI06,confirmada na planilha
EF08HI06,EF08GE05,mencao_comentario,EF08HI06,confirmada na planilha
EF07HI13,EF08HI12,pre_requisito,EF08HI12,confirmada na planilha
EF08HI12,EF08HI15,pre_requisito,EF08HI15,confirmada na planilha
EF08HI15,EF08HI17,relacionada,EF08HI15,confirmada na planilha
EF08HI15,EF08HI18,relacionada,EF08HI15,confirmada na planilha
EF07HI01,EF08HI23,pre_requisito,EF08HI23,confirmada na planilha
EF07HI15,EF08HI23,pre_requisito,EF08HI23,confirmada na planilha
EF08HI23,EF08HI24,relacionada,EF08HI23,confirmada na planilha
EF08HI23,EF08HI26,relacionada,EF08HI23,confirmada na planilha
EF08HI23,EF08HI27,relacionada,EF08HI23,confirmada na planilha
EF08HI23,EF08GE05,relacionada,EF08HI23,confirmada na planilha
EF08HI23,EF08GE05,mencao_comentario,EF08HI23,confirmada na planilha
EF07GE02,EF08GE05,pre_requisito,EF08GE05,confirmada na planilha
EF08GE05,EF08GE11,relacionada,EF08GE05,confirmada na planilha
EF08GE05,EF08HI06,relacionada,EF08GE05,confirmada na planilha
EF08GE05,EF08HI23,relacionada,EF08GE05,confirmada na planilha
EF08GE05,EF08HI06,mencao_comentario,EF08GE05,confirmada na planilha
EF08GE05,EF08HI23,mencao_comentario,EF08GE05,confirmada na planilha
EF08GE05,EF08GE08,pre_requisito,EF08GE08,confirmada na planilha
EF08GE08,EF08GE07,relacionada,EF08GE08,confirmada na planilha
EF08GE08,EF08GE06,pre_requisito,EF08GE06,confirmada na planilha
EF08GE06,EF08GE11,relacionada,EF08GE06,confirmada na planilha
EF08GE06,EF08GE12,relacionada,EF08GE06,confirmada na planilha
EF08GE06,EF08GE22,relacionada,EF08GE06,confirmada na planilha
EF08GE06,EF08GE18,relacionada,EF08GE06,confirmada na planilha
EF07GE11,EF08GE23,pre_requisito,EF08GE23,confirmada na planilha
EF08GE23,EF08GE15,relacionada,EF08GE23,confirmada na planilha
EF08GE23,EF08GE18,relacionada,EF08GE23,confirmada na planilha
EF07GE06,EF08GE13,pre_requisito,EF08GE13,confirmada na planilha
EF08GE13,EF08GE09,relacionada,EF08GE13,confirmada na planilha
EF08GE13,EF08GE24,relacionada,EF08GE13,confirmada na planilha
EF08GE13,EF08GE18,relacionada,EF08GE13,confirmada na planilha
EF08GE13,EF08GE19,relacionada,EF08GE13,confirmada na planilha
EF08GE13,EF08HI01,relacionada,EF08GE13,confirmada na planilha
EF08GE13,EF08HI01,mencao_comentario,EF08GE13,confirmada na planilha
EF07GE02,EF08GE20,pre_requisito,EF08GE20,confirmada na planilha
EF07GE04,EF08GE20,pre_requisito,EF08GE20,confirmada na planilha
EF07GE06,EF08GE20,pre_requisito,EF08GE20,confirmada na planilha
EF08GE23,EF08GE20,pre_requisito,EF08GE20,confirmada na planilha
EF08GE20,EF08GE03,relacionada,EF08GE20,confirmada na planilha
EF08GE20,EF08GE04,relacionada,EF08GE20,confirmada na planilha
EF08GE20,EF08GE10,relacionada,EF08GE20,confirmada na planilha
EF08GE20,EF08GE16,relacionada,EF08GE20,confirmada na planilha
EF08GE20,EF08GE17,relacionada,EF08GE20,confirmada na planilha
EF08GE20,EF08GE18,relacionada,EF08GE20,confirmada na planilha
EF08GE20,EF08GE19,relacionada,EF08GE20,confirmada na planilha
EF08GE21,EF08GE18,relacionada,EF08GE21,confirmada na planilha
EF07GE09,EF08GE18,pre_requisito,EF08GE18,confirmada na planilha
EF07GE10,EF08GE18,pre_requisito,EF08GE18,confirmada na planilha
EF08GE18,EF08GE05,relacionada,EF08GE18,confirmada na planilha
EF08GE18,EF08GE13,relacionada,EF08GE18,confirmada na planilha
EF08GE18,EF08GE20,relacionada,EF08GE18,confirmada na planilha
EF08GE18,EF08GE23,relacionada,EF08GE18,confirmada na planilha
EF07GE09,EF08GE19,pre_requisito,EF08GE19,confirmada na planilha
EF07GE10,EF08GE19,pre_requisito,EF08GE19,confirmada na planilha
EF08GE19,EF08GE13,relacionada,EF08GE19,confirmada na planilha
EF08GE19,EF08GE20,relacionada,EF08GE19,confirmada na planilha
EF08HI15,EF09HI01,pre_requisito,EF09HI01,confirmada na planilha
EF09HI01,EF09HI02,relacionada,EF09HI01,confirmada na planilha
EF08HI01,EF09HI10,pre_requisito,EF09HI10,confirmada na planilha
EF08HI06,EF09HI10,pre_requisito,EF09HI10,confirmada na planilha
EF09HI10,EF09HI11,relacionada,EF09HI10,confirmada na planilha
EF09HI10,EF09HI12,relacionada,EF09HI10,confirmada na planilha
EF09HI10,EF09HI13,relacionada,EF09HI10,confirmada na planilha
EF09HI10,EF09HI19,pre_requisito,EF09HI19,confirmada na planilha
EF09HI19,EF09HI20,relacionada,EF09HI19,confirmada na planilha
EF09HI19,EF09HI10,mencao_comentario,EF09HI19,confirmada na planilha
EF07HI02,EF09HI14,pre_requisito,EF09HI14,confirmada na planilha
EF07HI13,EF09HI14,pre_requisito,EF09HI14,confirmada na planilha
EF08HI23,EF09HI14,pre_requisito,EF09HI14,confirmada na planilha
EF09HI14,EF09HI31,relacionada,EF09HI14,confirmada na planilha
EF09HI14,EF09GE08,relacionada,EF09HI14,confirmada na planilha
EF09HI14,EF09GE08,mencao_comentario,EF09HI14,confirmada na planilha
EF09HI08,EF09HI09,relacionada,EF09HI08,confirmada na planilha
EF09HI08,EF09HI26,relacionada,EF09HI08,confirmada na planilha
EF09HI08,EF09HI36,relacionada,EF09HI08,confirmada na planilha
EF09HI08,EF09GE08,relacionada,EF09HI08,confirmada na planilha
EF09HI08,EF09GE08,mencao_comentario,EF09HI08,confirmada na planilha
EF08GE05,EF09GE06,pre_requisito,EF09GE06,confirmada na planilha
EF09GE06,EF09GE01,relacionada,EF09GE06,confirmada na planilha
EF09GE06,EF09GE15,relacionada,EF09GE06,confirmada na planilha
EF08GE08,EF09GE05,pre_requisito,EF09GE05,confirmada na planilha
EF09GE05,EF09GE12,relacionada,EF09GE05,confirmada na planilha
EF09GE05,EF09GE13,relacionada,EF09GE05,confirmada na planilha
EF09GE05,EF09GE14,relacionada,EF09GE05,confirmada na planilha
EF08GE06,EF09GE02,pre_requisito,EF09GE02,confirmada na planilha
EF09GE05,EF09GE02,pre_requisito,EF09GE02,confirmada na planilha
EF09GE02,EF09GE11,relacionada,EF09GE02,confirmada na planilha
EF09GE02,EF09GE14,relacionada,EF09GE02,confirmada na planilha
EF08GE23,EF09GE17,pre_requisito,EF09GE17,confirmada na planilha
EF09GE17,EF09GE04,relacionada,EF09GE17,confirmada na planilha
EF09GE17,EF09GE07,relacionada,EF09GE17,confirmada na planilha
EF09GE17,EF09GE16,relacionada,EF09GE17,confirmada na planilha
EF09GE17,EF09GE15,relacionada,EF09GE17,confirmada na planilha
EF08GE20,EF09GE09,pre_requisito,EF09GE09,confirmada na planilha
EF09GE17,EF09GE09,pre_requisito,EF09GE09,confirmada na planilha
